Date,Price,Open,High,Low,Vol.,Change %,R_j,A_t,σ_7,σ_14,σ_21,σ_28
2021-01-16,36019.5,36751.8,37931.7,35408.4,137020.0,-2.24,0.005019587272179438,0.029142549852196775,0.06616355344833977,0.05669854752951371,0.05091538183760567,0.05532383503921507
2021-01-15,36845.8,39175.7,39715.0,34488.7,118420.0,-5.95,0.02294035175391107,0.052082901606107845,0.06605817224390378,0.05687946692235886,0.05096270770970491,0.05558986287199164
2021-01-14,39175.7,37383.4,40054.3,36772.1,172400.0,4.8,0.06323380141020118,0.11531670301630903,0.05627393190579074,0.0578840169717219,0.052169403054342534,0.05706349014508272
2021-01-13,37382.2,34061.2,37764.6,32451.9,209930.0,9.7,-0.04578093052581067,0.06953577249049836,0.03452226269326546,0.05296591090899819,0.05316194640680153,0.05640580589454982
2021-01-12,34076.1,35426.0,36598.7,32572.7,241930.0,-4.13,-0.08844048771875379,-0.01890471522825543,0.04980467517008385,0.05740087025517549,0.05525555094007378,0.05790574133355003
2021-01-11,35544.3,38195.3,38217.2,30411.6,251040.0,-6.93,0.043085916522137335,0.024181201293881904,0.05276834335775759,0.05814578899661474,0.054532252681871375,0.058741645378200036
2021-01-10,38192.2,40149.7,41362.4,35141.6,215780.0,-4.88,0.07449577006721175,0.09867697136109366,0.059272753963671876,0.06065683179192549,0.056476801928336845,0.05234008099203149
2021-01-09,40151.9,40607.2,41363.5,38775.1,128419.99999999999,-1.1,0.05131152434266695,0.1499884957037606,0.06109422557408087,0.06118408944876432,0.05696082873264682,0.053185543432037345
2021-01-08,40599.3,39466.4,41921.7,36613.4,251290.0,2.89,0.011142685651239548,0.16113118135500015,0.06107425183915594,0.0611287091150025,0.05692842786413188,0.05295151564782006
2021-01-07,39460.2,36798.5,40340.9,36361.2,249600.0,7.25,-0.028057133989995098,0.13307404736500505,0.058910692276820886,0.058009598764425005,0.056962051031603074,0.05279842292241536
2021-01-06,36793.2,33999.3,36934.8,33408.3,227560.0,8.24,-0.0675870877491751,0.06548695961582995,0.06236671542793578,0.048632532607487594,0.05527564586499002,0.05439028645547671
2021-01-05,33991.5,32015.4,34414.7,30010.5,202130.0,6.15,-0.0761472228563973,-0.010660263240567347,0.05959160251245367,0.05292200927709014,0.056658478256616567,0.05523862834940122
2021-01-04,32022.6,33016.6,33587.5,28204.5,255270.0,-2.84,-0.05792330435550064,-0.06858356759606798,0.05998062014712566,0.05453311080316817,0.058200087938449954,0.05533042076004446
2021-01-03,32958.9,32192.9,34755.9,32029.6,155210.0,2.38,0.029238725150362743,-0.03934484244570524,0.050661012907477376,0.05526616306833708,0.05851685926217836,0.055550764253386606
2021-01-02,32193.3,29359.7,33233.5,29008.0,240870.0,9.65,-0.023228930577173457,-0.0625737730228787,0.039943079562740236,0.055406052245983176,0.05877227161233794,0.05532056096268048
2021-01-01,29359.9,28951.7,29627.1,28712.4,100900.0,1.42,-0.0880121018969785,-0.1505858749198572,0.04034903456073215,0.05870042259454502,0.06155893180814151,0.057721027379204315
2020-12-31,28949.4,28866.8,29298.8,28025.0,136690.0,0.28,-0.013981655250869363,-0.16456753017072656,0.041637001254249476,0.05429982297727988,0.059987341938237036,0.05758035929484146
2020-12-30,28868.7,27374.5,28979.3,27374.5,159820.0,5.45,-0.002787622541399859,-0.16735515271212642,0.04233264780636141,0.053943694496232125,0.04892879677509422,0.05508847099990967
2020-12-29,27376.0,27065.3,27390.7,25902.8,119570.0,1.18,-0.05170651951767835,-0.21906167222980477,0.03908984865189215,0.051010996396885805,0.049485786992442854,0.05417108348198098
2020-12-28,27057.8,26259.2,27444.9,26144.3,126980.0,3.03,-0.011623319696084211,-0.23068499192588898,0.03741368012868126,0.04830045987108523,0.049047201502775625,0.054184191361740755
2020-12-27,26261.3,26460.3,28360.3,25858.2,231230.0,-0.73,-0.029436983051097987,-0.26012197497698697,0.029441898122581835,0.04027726601304971,0.04914826690375692,0.05437308006165844
2020-12-26,26454.4,24714.7,26826.0,24515.1,155770.0,7.15,0.00735302517392511,-0.25276894980306186,0.03294164705707262,0.03521291837501428,0.04919492992455214,0.054430581668429755
2020-12-25,24689.6,23728.7,24778.9,23445.3,2400.0,4.02,-0.06671101971694704,-0.3194799695200089,0.026795072945311037,0.03456671542727212,0.049768045538692615,0.05520113621621426
2020-12-24,23736.5,23253.2,23783.7,22737.3,104590.0,2.06,-0.038603298554857,-0.3580832680748659,0.026857188200971507,0.03453441178584167,0.04633104651236223,0.05441103607121965
2020-12-23,23257.9,23820.8,24063.7,22694.7,178470.0,-2.37,-0.020163040043814306,-0.3782463081186802,0.024909198070247843,0.03340836465707926,0.046024841971465315,0.04473545779724171
2020-12-22,23823.2,22730.4,23825.4,22388.6,130750.0,4.82,0.024305719776936074,-0.35394058834174413,0.02998525297343564,0.033910403659328896,0.044349529429937584,0.04499630530855343
2020-12-21,22728.5,23474.1,24101.9,22015.5,154690.0,-3.18,-0.0459510057423016,-0.39989159408404573,0.03130458965301122,0.033145565584236834,0.04264633890440883,0.04498206835635211
2020-12-20,23474.9,23843.6,24280.9,23098.9,114090.0,-1.55,0.032839826649361026,-0.3670517674346847,0.037745819510482316,0.033598574530726684,0.03881881890341983,0.04589659186041495
2020-12-19,23844.0,23127.6,24107.1,22797.0,133880.0,3.1,0.015723176669549144,-0.35132859076513556,0.03870259196064753,0.03518964798376715,0.03613414136232567,0.04610472089757215
2020-12-18,23127.9,22823.3,23272.8,22361.5,131800.0,1.33,-0.030032712632108605,-0.38136130339724417,0.03235124760476507,0.02961997210440913,0.03524535124647792,0.045634735143355566
2020-12-17,22825.4,21352.3,23738.0,21243.1,310740.0,6.9,-0.013079440848498991,-0.39444074424574316,0.029773257619896326,0.029626815809286406,0.03534948303111039,0.04296000377064377
2020-12-16,21352.2,19434.7,21525.3,19299.7,199810.0,9.87,-0.06454213288704691,-0.45898287713279007,0.0372725521838732,0.031947412586970855,0.03517238050550636,0.043548302554440275
2020-12-15,19434.9,19273.9,19556.3,19076.2,98390.0,0.84,-0.0897940259083373,-0.5487769030411274,0.04342777521350539,0.03612723260821675,0.03627394044098594,0.04362905912998431
2020-12-14,19273.8,19176.4,19346.5,19007.0,67110.0,0.51,-0.008289211675902686,-0.55706611471703,0.043141153156861976,0.03622277158722711,0.03567630382824391,0.0419735205242546
2020-12-13,19176.8,18808.1,19403.6,18716.8,82450.0,1.96,-0.0050327387437869575,-0.562098853460817,0.03698689146904597,0.036491601324482266,0.03389401588818928,0.03776925509822258
2020-12-12,18808.9,18026.7,18936.2,18025.1,71370.0,4.36,-0.019184639773058954,-0.581283493233876,0.03217037950364701,0.03555076279798737,0.03391542718923354,0.034825671711791795
2020-12-11,18023.6,18250.5,18288.3,17600.1,111530.0,-1.23,-0.04175151125265186,-0.6230350044865278,0.03230393339946693,0.03379785345119368,0.030972239077368825,0.034157905493739926
2020-12-10,18247.2,18546.1,18551.8,17926.8,85310.0,-1.61,0.012405956634634618,-0.6106290478518932,0.03631131918532759,0.034573990033124696,0.03185762876169916,0.03500118117436002
2020-12-09,18546.0,18322.4,18637.9,17658.8,129720.0,1.2,0.016375115086150194,-0.594253932765743,0.03668846526287136,0.03576004332305233,0.03267654350659402,0.03495277230376421
2020-12-08,18326.6,19170.8,19288.6,18229.2,101410.0,-4.4,-0.011830044214385937,-0.606083976980129,0.01957091140181317,0.033928629005239914,0.031911638929805634,0.03345008232807655
2020-12-07,19170.7,19368.4,19424.6,18908.8,61980.0,-1.08,0.04605873429877905,-0.5600252426813499,0.028339388784375828,0.03688278967717865,0.03487193617189542,0.03496720443154262
2020-12-06,19379.9,19146.0,19417.1,18873.0,54560.0,1.22,0.010912486242025565,-0.5491127564393243,0.028547151963573124,0.035289017640206845,0.03518639532401688,0.03422254211838079
2020-12-05,19146.5,18657.5,19172.7,18507.1,59440.0,2.62,-0.01204340579672758,-0.5611561622360519,0.027787440200741136,0.034317156517427574,0.034857469076590104,0.034227021891365665
2020-12-04,18658.1,19431.1,19529.5,18610.8,110630.0,-3.99,-0.025508578591387554,-0.5866647408274395,0.02383712719676679,0.034185633911788194,0.03288652821531829,0.03140015115581376
2020-12-03,19433.3,19219.8,19596.6,18883.7,99970.0,1.12,0.04154763882710455,-0.5451171020003349,0.027560251458770148,0.037351441776480095,0.03435119188541065,0.03320610413785526
2020-12-02,19218.8,18767.9,19335.5,18346.7,91920.0,2.39,-0.011037754781740627,-0.5561548567820755,0.0283338608861147,0.03401362846169404,0.03425927074345168,0.03314323504697898
2020-12-01,18770.7,19697.8,19897.4,18257.0,208720.0,-4.71,-0.023315711698961405,-0.579470568481037,0.029795691440785317,0.025004413533638675,0.03354991404054829,0.03236855050338363
2020-11-30,19698.1,18186.0,19831.2,18186.0,185590.0,8.32,0.04940678823911715,-0.5300637802419198,0.03060300557406191,0.02844076333256862,0.03496902891911366,0.034444026459603566
2020-11-29,18185.5,17729.7,18336.3,17530.4,79120.0,2.57,-0.07678913194673587,-0.6068529121886557,0.04291215516460362,0.03540497344336362,0.03697523334867222,0.036499580625269
2020-11-28,17730.7,17142.6,17874.4,16874.4,95200.0,3.52,-0.02500893569052265,-0.6318618478791783,0.04338050990078584,0.03564072221596068,0.03654608932740467,0.03636359977743678
2020-11-27,17127.1,17160.9,17450.3,16481.6,138800.0,-0.2,-0.034042649190387464,-0.6659044970695658,0.044001173830817406,0.0350610048364896,0.036647899020139874,0.035096391317586115
2020-11-26,17162.0,18721.9,18894.9,16235.2,312070.0,-8.34,0.002037706325063837,-0.6638667907445019,0.03824713204740382,0.03481780189890186,0.03680572857775585,0.0348106118601634
2020-11-25,18723.0,19151.5,19486.7,18527.7,146120.0,-2.24,0.09095676494581051,-0.5729100257986914,0.05612894824660129,0.042908244458004535,0.04125487747542371,0.03970757315949366
2020-11-24,19152.6,18394.6,19416.6,18074.8,180790.0,4.21,0.02294504085883675,-0.5499649849398547,0.055978183368907426,0.04308188886580833,0.03682445202820548,0.03966871517637834
2020-11-23,18379.6,18428.1,18756.8,18016.0,127350.0,-0.18,-0.040360055553815166,-0.5903250404936699,0.05415231561954672,0.04278348169025286,0.037834125807059756,0.03947901169500647
2020-11-22,18412.9,18689.3,18751.5,17644.6,121760.0,-1.47,0.0018117913338702163,-0.5885132491597996,0.045041234261170605,0.0426384022966721,0.03783241002510413,0.038753916538347345
2020-11-21,18687.2,18673.8,18966.0,18397.5,108910.0,0.06,0.01489716448794054,-0.5736160846718591,0.0434590835878965,0.04279747639082294,0.03775587726790456,0.03873557065063241
2020-11-20,18675.2,17805.5,18811.0,17758.4,134420.0,4.9,-0.0006421507770024704,-0.5742582354488616,0.039704013879847566,0.04220912357109902,0.03650811865383524,0.03851226448995342
2020-11-19,17803.5,17775.1,18166.0,17380.1,135940.0,0.16,-0.046676876285126845,-0.6209351117339884,0.045770421957298656,0.04225731837930986,0.03794068639302153,0.03922899522696711
2020-11-18,17774.6,17662.3,18466.1,17258.9,233430.0,0.64,-0.0016232763220715984,-0.62255838805606,0.02648980344817358,0.042235870754878266,0.03774341832574043,0.03764559622869073
2020-11-17,17662.3,16715.8,17845.4,16562.0,175870.0,5.66,-0.00631800434327634,-0.6288763923993363,0.023044394237272326,0.041903915336584795,0.03768599977444339,0.033866606403688514
2020-11-16,16715.8,15954.1,16880.7,15870.7,118090.0,4.78,-0.05358871721123526,-0.6824651096105716,0.026159213085531704,0.0409251250521075,0.037726576211720174,0.03519161611631022
2020-11-15,15953.0,16074.7,16158.1,15782.3,58430.0,-0.73,-0.045633472523002094,-0.7280985821335737,0.02773189317925576,0.03779303396339076,0.03848219340718909,0.03604148606570587
2020-11-14,16071.0,16323.1,16328.2,15717.7,83640.0,-1.55,0.007396727888171473,-0.7207018542454022,0.026267749489808305,0.03770699016703157,0.03862682860785351,0.03602946351358485
2020-11-13,16324.2,16293.0,16474.1,15973.4,113750.0,0.18,0.015755086802314855,-0.7049467674430874,0.028978308755911664,0.03723916263619725,0.03871956014394216,0.03549068941625057
2020-11-12,16294.7,15695.8,16342.7,15483.5,165540.0,3.82,-0.0018071329682312065,-0.7067539004113186,0.0266170158806355,0.03721500022627132,0.03720433452913098,0.03536470760810553
2020-11-11,15695.8,15303.1,15953.9,15281.0,119070.0,2.56,-0.03675428206717535,-0.7435081824784939,0.027572095855094216,0.026507932399782528,0.03773918605189578,0.03568640159432113
2020-11-10,15303.6,15328.0,15465.3,15096.5,93360.0,-0.15,-0.024987576294295266,-0.7684957587727892,0.027236083195503677,0.024651941534387115,0.037772817847009976,0.03586135516467493
2020-11-09,15327.2,15483.3,15819.6,14816.9,165040.0,-1.01,0.0015421208081758397,-0.7669536379646134,0.023616694197185772,0.02394946266768461,0.03544452527201265,0.034435532018110206
2020-11-08,15483.7,14826.6,15648.3,14720.7,94990.0,4.42,0.010210605981523013,-0.7567430319830903,0.019454545201577186,0.024438868196271845,0.03235455338144271,0.03442196794159231
2020-11-07,14828.4,15578.2,15754.4,14385.1,160730.0,-4.81,-0.042321925637929025,-0.7990649576210194,0.023263959965847757,0.02437618980581187,0.033045892671508266,0.03504275024944851
2020-11-06,15577.9,15593.9,15955.2,15223.5,186130.0,-0.06,0.05054490032640069,-0.7485200572946187,0.032041264578241635,0.03005173255689531,0.03481577923719642,0.03658869701776503
2020-11-05,15587.1,14145.6,15739.9,14099.7,227490.0,10.19,0.0005905802450909547,-0.7479294770495277,0.03210910550565752,0.02852680178024425,0.03480479872821171,0.035426767605107774
2020-11-04,14145.6,14023.0,14238.8,13544.4,140800.0,0.9,-0.09248032026483433,-0.840409797314362,0.045255730345781765,0.03604603659418134,0.03273837492865637,0.03892089375095525
2020-11-03,14019.9,13560.5,14054.0,13294.6,108170.0,3.38,-0.00888615541228377,-0.8492959527266458,0.04500337356690979,0.036001889091452216,0.03172485380467662,0.03883557600519387
2020-11-02,13561.4,13759.7,13828.4,13214.2,97760.0,-1.44,-0.032703514290401525,-0.8819994670170473,0.04520479143747255,0.034723107815400826,0.03145265621130637,0.03728102540060934
2020-11-01,13759.4,13795.5,13889.5,13628.7,51710.0,-0.27,0.014600262509770312,-0.867399204507277,0.04566414809563296,0.03426434067955813,0.03189258035742801,0.03540365232689551
2020-10-31,13797.3,13560.2,14065.4,13441.7,102750.0,1.75,0.002754480573280871,-0.8646447239339962,0.044464587535453695,0.0341056510945121,0.03146335768722577,0.03533626993591639
2020-10-30,13559.9,13457.0,13667.9,13134.5,108770.0,0.76,-0.017206264993875564,-0.8818509889278717,0.03577396949999175,0.03329815976346025,0.03132277743966392,0.03502410681831765
2020-10-29,13457.2,13278.3,13640.0,12982.9,111230.0,1.34,-0.007573802166682575,-0.8894247910945543,0.03515473917525063,0.03318938981399898,0.030474296042661476,0.034972070006570426
2020-10-28,13278.9,13658.3,13851.7,12907.6,144180.0,-2.77,-0.013249412953660555,-0.9026742040482149,0.014968671676800752,0.03248496576190869,0.03036679459729425,0.029096221519515242
2020-10-27,13657.8,13061.5,13782.3,13050.3,128639.99999999999,4.56,0.02853399001423318,-0.8741402140339817,0.020596324427702394,0.03387842616665758,0.03169309514879246,0.029361209201931304
2020-10-26,13061.6,13033.0,13229.7,12792.4,89470.0,0.23,-0.04365271127121495,-0.9177929253051966,0.023403856774904273,0.03507784807566942,0.031104857199105364,0.029487079154862633
2020-10-25,13032.2,13117.0,13345.3,12900.4,59730.0,-0.65,-0.002250872787407321,-0.920043798092604,0.021853468322642594,0.034660010939025036,0.03012936469775836,0.029428090615893288
2020-10-24,13117.2,12933.6,13161.5,12876.4,51200.0,1.42,0.006522306287503277,-0.9135214918051007,0.022192501561500017,0.033783892258663566,0.03010596283652247,0.0291878494801537
2020-10-23,12934.1,12972.7,13025.5,12738.9,73940.0,-0.31,-0.013958771689079996,-0.9274802634941807,0.021976041758544677,0.029254504517027935,0.029568820070068214,0.029101936438671355
2020-10-22,12974.6,12805.5,13183.9,12698.2,113310.0,1.3,0.0031312576831785677,-0.9243490058110021,0.022260992613332024,0.029351566165170376,0.02966171162977607,0.02845792974040581
2020-10-21,12808.7,11913.6,13213.5,11894.6,197720.0,7.51,-0.012786521357113112,-0.9371355271681152,0.022233035558159368,0.01832490763029322,0.029050213267912094,0.028402221202850304
2020-10-20,11913.5,11753.9,12029.4,11685.7,94590.0,1.36,-0.06988999664290685,-1.0070255238110222,0.027938269151829273,0.024903365659983016,0.031791891744084276,0.030460925605144958
2020-10-19,11753.4,11507.1,11823.3,11413.9,73040.0,2.14,-0.013438536114491972,-1.0204640599255141,0.02573924099119868,0.024148526545501908,0.03165572592037825,0.02943177242852135
2020-10-18,11506.9,11362.1,11506.9,11349.8,31510.0,1.27,-0.020972654721187034,-1.0414367146467012,0.025201086779609288,0.02322731855134623,0.03128746308279385,0.02875135326452537
2020-10-17,11362.1,11321.8,11402.7,11274.4,29860.0,0.35,-0.012583754095368826,-1.05402046874207,0.023135692343335904,0.02281399820889988,0.0305855451662736,0.028519961083936275
2020-10-16,11322.0,11503.2,11542.2,11224.6,71420.0,-1.57,-0.003529277158271782,-1.0575497459003418,0.02391755811856303,0.022936823470779136,0.02712465715096957,0.028056359276059848
2020-10-15,11503.0,11421.4,11590.9,11276.7,70840.0,0.72,0.015986574810104237,-1.0415631710902375,0.026243072979253646,0.024161622959159818,0.0277596834443048,0.02850760076819602
2020-10-14,11420.4,11424.4,11541.0,11293.5,59120.0,-0.03,-0.007180735460314724,-1.0487439065505524,0.0264685608481557,0.02417003017818546,0.021154064987568787,0.02809978855629032
2020-10-13,11423.8,11533.5,11558.0,11315.9,64670.0,-0.95,0.00029771286469815195,-1.0484461936858542,0.011926017409498686,0.021722403157482157,0.02127112845866516,0.028036556073678436
2020-10-12,11533.9,11370.8,11715.9,11227.4,84020.0,1.43,0.009637773770549307,-1.038808419915305,0.012666847236630125,0.02046699819623806,0.02096459911872319,0.028201235269260397
2020-10-11,11371.0,11295.6,11439.4,11277.6,41060.0,0.64,-0.014123583523352856,-1.0529320034386578,0.011191617007205435,0.0204276587628785,0.02038178165884707,0.02793836192171659
2020-10-10,11298.4,11053.5,11475.0,11053.1,65810.0,2.21,-0.006384662738545432,-1.059316666177203,0.010398694454588218,0.0199346201336008,0.020218868847952636,0.02724287286920212
2020-10-09,11054.2,10923.5,11103.0,10836.9,70950.0,1.19,-0.02161367981307083,-1.080930345990274,0.013098386213245274,0.02014321954751462,0.020327948063297643,0.024663453938780253
2020-10-08,10924.1,10670.7,10948.6,10549.6,79780.0,2.37,-0.011769282263754954,-1.0926996282540289,0.010139711562126645,0.019730787626546488,0.02032889413651483,0.024542453525328328
2020-10-07,10670.9,10601.0,10680.1,10553.3,49270.0,0.64,-0.023178110782581696,-1.1158777390366106,0.011777497020185036,0.019955815736905712,0.020530523208191587,0.01903478111087714
2020-10-06,10602.6,10790.2,10800.3,10530.8,69070.0,-1.73,-0.006400584767920159,-1.1222783238045309,0.011092378666169687,0.011322749208948225,0.018559850653644353,0.019045178210106258
2020-10-05,10789.5,10672.5,10789.6,10623.4,48860.0,1.09,0.017627751683549242,-1.1046505721209816,0.013635272328494773,0.013124738108952944,0.018116164314460156,0.019173234930245826
2020-10-04,10672.9,10544.4,10693.3,10520.8,31400.0,1.22,-0.010806802910236835,-1.1154573750312184,0.013500982256433012,0.012499777943762828,0.018055306427218285,0.018660762267738985
2020-10-03,10544.2,10572.2,10597.8,10501.2,29100.0,-0.27,-0.01205857826832435,-1.1275159532995427,0.013492864947894123,0.012476963336134328,0.01769251925714138,0.01852882687022876
2020-10-02,10572.3,10619.6,10662.9,10387.6,77940.0,-0.45,0.002664972212211403,-1.1248509810873313,0.013045878767755092,0.01265127315664499,0.017886306239316602,0.0185987128719123
2020-10-01,10620.5,10776.6,10913.7,10462.7,95330.0,-1.44,0.0045590836431050885,-1.1202918974442262,0.013355720691056167,0.011524986460279146,0.017938954195425304,0.01876599056728458
2020-09-30,10776.1,10843.4,10847.7,10667.6,55550.0,-0.6,0.014650910974059572,-1.1056409864701666,0.011842492482032934,0.012713743715978445,0.018659372400049383,0.01922553915148759
2020-09-29,10840.9,10694.3,10858.4,10642.4,59640.0,1.38,0.006013307226176323,-1.0996276792439903,0.011389594705076729,0.012954077659908926,0.01236679101759415,0.018111933657586312
2020-09-28,10693.2,10776.4,10946.6,10685.2,72290.0,-0.77,-0.013624330083295555,-1.1132520093272857,0.010923566266971217,0.01260496051324735,0.012373637927053354,0.016764868257968513
2020-09-27,10776.2,10727.9,10799.2,10602.7,40920.0,0.45,0.007761942168855063,-1.1054900671584307,0.010454531251545761,0.012784645496257267,0.012035659479118542,0.016974965317963074
2020-09-26,10727.9,10688.9,10793.3,10650.2,37850.0,0.37,-0.0044820994413615756,-1.1099721665997921,0.009134974011832888,0.012764629121555177,0.011843093869560672,0.01678567818452823
2020-09-25,10688.8,10739.9,10756.0,10558.9,71430.0,-0.47,-0.003644702131824551,-1.1136168687316168,0.009423447348147332,0.011672673177377278,0.011843542124569072,0.0167407896639265
2020-09-24,10739.4,10238.1,10787.8,10201.0,82950.0,4.9,0.0047339271012649675,-1.1088829416303518,0.009432809861864278,0.011478303093155215,0.011194001997793175,0.01677816134004082
2020-09-23,10237.3,10531.5,10535.4,10146.6,74950.0,-2.79,-0.04675307745311663,-1.1556360190834685,0.019002593982647333,0.015853154653904904,0.014683522249228179,0.018392951965487188
2020-09-22,10531.5,10419.4,10570.7,10361.7,63520.0,1.1,0.02873804616451614,-1.1268979729189523,0.023119762049103633,0.01789603466324275,0.016414802319545604,0.01523553000611033
2020-09-21,10416.8,10919.9,10987.2,10328.5,109850.0,-4.62,-0.010891136115463218,-1.1377891090344154,0.02295053877749724,0.01730817533334602,0.016188256107830756,0.015186348152720729
2020-09-20,10921.5,11081.6,11081.6,10772.7,53390.0,-1.45,0.04845057983257828,-1.0893385292018372,0.03026636406273947,0.021758874171979293,0.019739037542736856,0.017789041284880867
2020-09-19,11081.8,10933.0,11177.1,10890.7,51630.0,1.36,0.014677471043354817,-1.0746610581584823,0.030415999750711267,0.02161558048277953,0.020023936096664408,0.0179174660698852
2020-09-18,10933.0,10941.3,11029.7,10818.7,63480.0,-0.08,-0.013427421538017237,-1.0880884796964996,0.031098861568665977,0.02210158024932753,0.019673683953114567,0.018071574402205543
2020-09-17,10941.3,10950.1,11039.3,10755.2,77220.0,-0.07,0.0007591694868744892,-1.087329310209625,0.03111199031735109,0.022099345782236622,0.01949897912359694,0.01776515218861819
2020-09-16,10949.5,10785.2,11093.3,10669.2,94940.0,1.52,0.0007494539040151516,-1.08657985630561,0.022388844459552845,0.021814822262859943,0.018745718683361924,0.01773664720746767
2020-09-15,10785.3,10675.2,10931.8,10627.8,91700.0,1.03,-0.014996118544225778,-1.1015759748498357,0.02234658965751136,0.022189617453739232,0.019016336551210135,0.01791854239979472
2020-09-14,10675.3,10332.7,10744.3,10264.5,96640.0,3.38,-0.010199067248940707,-1.1117750420987764,0.02227311197022878,0.02204792422492094,0.018766587763380218,0.01783754111721452
2020-09-13,10326.0,10441.7,10579.6,10219.4,66120.0,-1.11,-0.032720391932779314,-1.1444954340315556,0.01506529342419624,0.02356872417877777,0.019949683747392196,0.01861169962685593
2020-09-12,10441.9,10390.2,10476.8,10275.9,48490.0,0.5,0.011224094518690553,-1.133271339512865,0.014237302472316847,0.0238538669836181,0.019973662743662662,0.01879911630984218
2020-09-11,10390.2,10339.8,10398.8,10212.6,62280.0,0.49,-0.004951206198105629,-1.1382225457109707,0.014095511690063805,0.023864764237071307,0.01998677007907346,0.018436527421532622
2020-09-10,10339.7,10224.3,10480.3,10219.2,88010.0,1.13,-0.0048603491751842975,-1.143082894886155,0.013724321349535456,0.023801686667279692,0.019970023533899928,0.01834759578958395
2020-09-09,10224.6,10126.8,10343.3,9984.6,71370.0,0.97,-0.011131851020822703,-1.1542147459069778,0.013191332605419577,0.020354989563051703,0.01974549010869314,0.017964974321279775
2020-09-08,10126.6,10376.9,10434.4,9877.1,113900.0,-2.41,-0.009584727030886309,-1.163799472937864,0.012983571369429665,0.018718775064238094,0.019709961232068498,0.01800802933241935
2020-09-07,10376.9,10296.4,10400.9,9887.0,12400000.0,0.78,0.024717081745106784,-1.1390823911927572,0.01809665568400268,0.019893111675066813,0.02044417704833339,0.018333569000199196
2020-09-06,10296.4,10092.2,10337.7,10004.7,12120000.0,2.02,-0.007757615472829049,-1.1468400066655864,0.013293057544068017,0.014199770118364444,0.02038329256258475,0.018283562831066122
2020-09-05,10092.2,10472.3,10558.7,9897.8,14720000.0,-3.63,-0.019832174352200638,-1.1666721810177871,0.013958143733640292,0.013673605508666985,0.02074985306084879,0.018513374866245814
2020-09-04,10472.5,10168.7,10614.2,9960.3,12500000.0,2.99,0.03768256673470605,-1.128989614283081,0.021258863447488865,0.01787882738176638,0.022538474555042026,0.01992684385421674
2020-09-03,10168.8,11413.2,11442.7,10009.5,9650000.0,-10.9,-0.028999761279541736,-1.157989375562623,0.024184821849305538,0.019132640637612826,0.02331807842093251,0.020630070582540374
2020-09-02,11413.3,11914.4,11947.5,11244.9,20260000.0,-4.21,0.12238415545590442,-1.0356052201067185,0.05225800528403984,0.03913202880941723,0.03398194456286837,0.03110912807186762
2020-09-01,11914.9,11644.2,12045.9,11544.6,580690.0,2.32,0.04394872648576653,-0.991656493620952,0.05164211601145661,0.040130834966480226,0.0346526824745011,0.03207870086678688
2020-08-31,11644.2,11701.1,11760.2,11563.8,496140.0,-0.49,-0.022719452114579153,-1.014375945735531,0.05464786092362813,0.04069950970177693,0.03504241198349468,0.03230749413449961
2020-08-30,11702.0,11468.1,11704.2,11462.6,409360.0,2.04,0.004963844660861083,-1.00941210107467,0.053861552667929274,0.03908775794001326,0.03365833389988791,0.03229824955120822
2020-08-29,11468.1,11527.8,11576.8,11433.5,389850.0,-0.51,-0.019988036233122508,-1.0294001373077926,0.053880615023895524,0.03987322435347401,0.03394732229788667,0.03257074077330708
2020-08-28,11527.4,11327.5,11539.0,11281.9,464940.0,1.77,0.005170865269748193,-1.0242292720380444,0.05346277902502725,0.03972314626652183,0.03376256482245853,0.03254795822789474
2020-08-27,11327.4,11462.3,11580.3,11135.3,560590.0,-1.18,-0.01734996616756601,-1.0415792382056104,0.05202813857614733,0.0401753033827172,0.03405376711838405,0.0327759928626149
2020-08-26,11462.3,11324.9,11533.6,11254.6,513059.99999999994,1.21,0.011909175980366227,-1.0296700622252442,0.023580997846775354,0.03983484928157903,0.03411736571242814,0.03136182915118493
2020-08-25,11324.8,11752.9,11766.9,11131.0,594070.0,-3.65,-0.011995847255786396,-1.0416659094810305,0.014121764916458406,0.039926003499095274,0.034045718954529465,0.031139773876443993
2020-08-24,11753.5,11641.6,11824.6,11587.1,429130.0,0.96,0.037854973156258964,-1.0038109363247716,0.020226643750778386,0.04048135891597431,0.03473258787644944,0.03168961793365568
2020-08-23,11641.6,11661.1,11705.4,11520.8,377330.0,-0.17,-0.00952056834134507,-1.0133315046661167,0.020552596235657326,0.04054241108039164,0.03382520720587208,0.030606339447551843
2020-08-22,11661.3,11529.2,11677.0,11382.1,433980.0,1.15,0.0016922072567344681,-1.0116392974093822,0.01868568015907706,0.03974327329763986,0.0338190183596074,0.030516606108536997
2020-08-21,11529.2,11856.9,11877.4,11495.6,506380.0,-2.76,-0.011328068054161977,-1.0229673654635443,0.01932766397545162,0.039375999718388885,0.03394868475659171,0.03047921539904356
2020-08-20,11856.9,11751.0,11881.0,11672.7,430930.0,0.91,0.028423481247614735,-0.9945438842159295,0.020134570829325734,0.03824792063919115,0.03421727350722661,0.03087239804853496
2020-08-19,11750.2,11944.4,12013.2,11602.6,550260.0,-1.65,-0.008998979497170323,-1.0035428637130999,0.020776936459669125,0.021403791969824223,0.03416365773956596,0.030957239293181983
